SKU,Category,Lead Time (days)
335554,WINE,20
335685,WINE,18
336160,WINE,18
336162,WINE,17
336187,WINE,14
336189,WINE,18
336216,WINE,16
336221,WINE,18
336354,WINE,15
336361,WINE,21
336363,WINE,21
336492,WINE,18
336518,WINE,16
336583,WINE,19
336618,WINE,21
336691,WINE,18
336748,WINE,18
336768,WINE,14
336907,WINE,21
336931,WINE,20
337009,WINE,21
337039,LIQUOR,16
337095,WINE,20
337123,WINE,15
337127,WINE,17
337257,WINE,16
337273,WINE,15
337275,WINE,17
337322,WINE,16
337442,WINE,19
337518,WINE,16
337578,WINE,15
337612,LIQUOR,11
337686,WINE,17
241376,WINE,14
337766,WINE,18
337992,WINE,19
338199,WINE,16
338408,WINE,21
338517,WINE,16
338534,WINE,18
338602,WINE,16
338625,WINE,16
338797,WINE,20
338857,WINE,15
338872,WINE,14
338888,WINE,20
338892,WINE,15
338907,WINE,20
339001,WINE,20
339046,WINE,17
339182,WINE,19
339190,WINE,14
339194,WINE,20
339266,WINE,20
339352,WINE,14
339471,WINE,20
339500,WINE,16
339544,WINE,15
339581,WINE,20
339589,WINE,20
339610,WINE,21
339680,WINE,17
339733,WINE,17
339832,WINE,17
339916,WINE,17
340000,WINE,21
340011,WINE,20
340035,WINE,19
340039,WINE,19
340084,WINE,17
340091,WINE,17
340104,WINE,21
340106,WINE,15
340108,WINE,14
340179,WINE,14
340302,WINE,17
340369,WINE,15
340415,WINE,21
340470,WINE,14
340473,WINE,14
340475,WINE,21
340477,WINE,21
340484,WINE,19
340490,WINE,14
340515,WINE,20
340563,WINE,21
340565,WINE,15
340678,WINE,14
340733,WINE,19
340753,WINE,15
340821,WINE,16
340898,WINE,21
340919,WINE,18
340930,WINE,20
341063,WINE,14
341314,WINE,20
341324,WINE,18
341418,WINE,20
341422,WINE,16
341582,WINE,18
341611,WINE,17
341700,WINE,15
341731,WINE,21
341880,WINE,15
341921,WINE,16
341928,WINE,19
341942,WINE,15
342110,WINE,16
342147,WINE,19
342162,WINE,17
342225,WINE,14
342238,LIQUOR,12
342242,WINE,20
342638,LIQUOR,12
343218,WINE,16
343669,WINE,14
343773,WINE,18
34398,WINE,17
344294,WINE,20
344317,WINE,14
344416,WINE,14
344451,WINE,20
344648,WINE,15
345036,WINE,18
345124,WINE,14
345243,WINE,14
345251,WINE,19
345267,WINE,17
345337,WINE,16
345457,WINE,21
345500,WINE,16
345715,WINE,20
345751,WINE,18
345837,WINE,14
345880,WINE,15
345945,WINE,18
346017,WINE,18
346035,WINE,17
346041,WINE,20
346122,WINE,18
346200,BEER,10
346255,WINE,21
346265,WINE,21
346318,WINE,14
346323,WINE,15
346371,WINE,20
346404,WINE,20
346410,WINE,20
346504,WINE,15
346626,LIQUOR,12
346634,WINE,20
346704,KEGS,17
346820,WINE,19
346828,WINE,14
346838,WINE,14
346848,BEER,10
346887,BEER,13
346909,WINE,21
346933,WINE,19
346959,LIQUOR,15
346999,WINE,16
347008,WINE,15
347086,WINE,16
347151,WINE,20
347153,WINE,18
347161,WINE,19
347202,WINE,19
347217,WINE,17
347234,KEGS,15
347240,KEGS,20
347299,WINE,20
347336,BEER,8
347404,BEER,14
347498,WINE,17
347504,WINE,16
347527,WINE,21
347540,WINE,17
347635,WINE,16
355120,WINE,16
347641,WINE,15
347744,WINE,15
347757,WINE,17
347790,WINE,15
347838,KEGS,18
347881,WINE,14
347896,WINE,14
347990,WINE,19
348053,WINE,18
348120,WINE,20
348142,WINE,15
348155,WINE,15
348180,WINE,21
348255,WINE,14
348282,WINE,17
348290,LIQUOR,11
348296,WINE,19
348414,WINE,15
348428,WINE,18
348434,LIQUOR,18
348462,LIQUOR,16
348488,LIQUOR,19
348638,WINE,16
348680,LIQUOR,20
348759,WINE,15
348914,WINE,20
348980,WINE,20
349021,WINE,20
349111,WINE,14
349151,WINE,20
349161,WINE,20
349165,WINE,15
349199,LIQUOR,19
349226,WINE,14
349230,WINE,21
349252,WINE,14
349305,WINE,15
349431,LIQUOR,13
349450,WINE,15
349456,WINE,17
349500,WINE,14
349548,WINE,17
349553,WINE,21
349628,WINE,17
349652,WINE,14
349663,WINE,15
349716,WINE,20
349720,WINE,20
349782,WINE,14
349816,WINE,20
349849,WINE,18
349912,WINE,16
349918,WINE,14
349930,WINE,16
349994,LIQUOR,15
350016,WINE,21
350028,WINE,18
350044,WINE,19
350094,WINE,19
350234,LIQUOR,11
350298,WINE,21
350364,WINE,17
350376,WINE,19
350394,WINE,14
350410,WINE,20
350412,WINE,21
350522,WINE,19
350528,WINE,17
350532,WINE,17
350544,WINE,17
350580,WINE,16
350634,WINE,18
350638,WINE,20
350682,WINE,18
350710,WINE,15
350712,WINE,21
350722,WINE,17
350728,WINE,19
350788,WINE,21
350790,WINE,14
350826,WINE,21
350862,WINE,18
345902,WINE,20
350890,WINE,16
350922,WINE,18
350940,WINE,18
350972,WINE,17
351012,WINE,17
351022,WINE,14
351088,LIQUOR,15
351124,WINE,18
351190,WINE,20
351238,WINE,18
351244,WINE,16
351346,WINE,14
351354,WINE,15
351442,WINE,14
351484,WINE,18
351586,WINE,21
351610,WINE,20
351736,WINE,18
351740,WINE,15
351760,WINE,19
351810,WINE,18
351830,WINE,19
351832,WINE,20
351840,WINE,17
351842,WINE,17
351844,WINE,21
351846,WINE,14
351854,WINE,20
351856,WINE,21
351858,WINE,14
351860,WINE,21
351864,WINE,20
351866,WINE,18
351868,WINE,19
351888,WINE,15
351892,WINE,19
351900,WINE,15
351910,WINE,19
351916,WINE,19
351918,WINE,16
351924,WINE,16
351926,WINE,19
351928,WINE,14
351930,WINE,17
351932,WINE,18
351934,WINE,19
351936,WINE,14
351940,WINE,15
351944,WINE,18
351950,WINE,16
351954,WINE,14
351958,WINE,21
351960,WINE,14
351962,WINE,18
351964,WINE,19
351966,WINE,14
351968,WINE,14
351972,WINE,18
351974,WINE,18
351976,WINE,19
351980,WINE,15
351984,WINE,17
351986,WINE,21
351994,WINE,18
351996,WINE,19
351998,WINE,14
352002,WINE,16
352004,WINE,14
352006,WINE,14
352008,WINE,21
352010,WINE,21
352012,WINE,15
352016,WINE,14
352018,LIQUOR,12
352022,WINE,19
352024,WINE,14
352026,LIQUOR,14
352028,WINE,15
352034,WINE,16
352040,WINE,19
352044,WINE,14
352050,WINE,19
352056,WINE,19
352058,LIQUOR,20
352060,WINE,15
352062,LIQUOR,20
352064,WINE,16
352066,WINE,18
352070,WINE,15
352074,WINE,16
352076,WINE,16
352078,WINE,19
352082,WINE,19
352084,WINE,21
352086,WINE,19
352088,WINE,17
352090,WINE,18
352092,LIQUOR,19
352100,WINE,20
352112,WINE,19
352116,WINE,15
352118,WINE,19
352122,WINE,19
352126,WINE,14
352128,WINE,17
352130,WINE,14
352132,WINE,18
352142,WINE,17
352148,WINE,18
352164,WINE,15
352168,LIQUOR,10
352194,LIQUOR,15
352200,WINE,16
352202,WINE,21
352204,WINE,16
352210,LIQUOR,14
352212,WINE,18
352222,WINE,20
352226,WINE,14
352228,LIQUOR,12
353605,WINE,21
353965,WINE,14
355178,WINE,14
355593,WINE,18
356662,WINE,20
360457,WINE,19
360600,WINE,17
361470,WINE,16
363685,WINE,17
365874,WINE,15
365904,WINE,21
367648,WINE,15
368350,WINE,21
36880,BEER,7
36884,BEER,7
370152,WINE,14
37052,WINE,18
371742,WINE,15
372161,WINE,16
374130,WINE,19
374938,WINE,18
375012,WINE,15
375233,WINE,17
376531,WINE,18
377147,WINE,19
377333,WINE,21
379816,WINE,16
381519,WINE,19
381527,WINE,16
382833,WINE,19
383449,WINE,19
383813,WINE,20
384194,WINE,20
384771,WINE,14
38610,LIQUOR,10
386227,WINE,20
387673,WINE,16
389544,WINE,15
389927,WINE,18
390399,WINE,15
391395,WINE,17
391514,WINE,17
391638,WINE,17
394513,WINE,14
395866,WINE,16
39608,BEER,8
396656,WINE,14
396672,WINE,20
399043,WINE,17
399348,WINE,18
400009,WINE,21
400092,WINE,15
401714,WINE,17
401811,WINE,21
401820,WINE,17
403385,WINE,14
404675,WINE,20
40558,WINE,20
40671,WINE,15
406872,WINE,16
407372,WINE,16
407852,WINE,21
408387,WINE,14
408581,WINE,19
40873,WINE,20
40910,BEER,9
40921,KEGS,19
40925,LIQUOR,14
409507,WINE,16
410934,WINE,16
41129,KEGS,19
41283,BEER,7
41302,BEER,7
41305,BEER,7
41307,BEER,9
41311,BEER,9
413860,WINE,15
41408,LIQUOR,20
414930,WINE,14
416193,WINE,21
417673,WINE,17
41817,WINE,21
418838,WINE,18
418846,WINE,14
41927,WINE,16
41949,LIQUOR,10
41951,BEER,14
41954,BEER,8
41957,BEER,7
41959,BEER,8
41962,BEER,10
41966,LIQUOR,10
41968,LIQUOR,11
41974,LIQUOR,14
41976,LIQUOR,18
41980,KEGS,17
41982,KEGS,20
41986,KEGS,20
41988,KEGS,18
41990,KEGS,19
419907,WINE,20
41992,KEGS,19
42048,LIQUOR,20
42074,WINE,18
421449,WINE,21
422045,WINE,20
42224,WINE,16
42238,WINE,20
422541,WINE,14
423467,WINE,19
426458,WINE,21
42649,WINE,15
42675,LIQUOR,15
42687,WINE,14
427136,WINE,18
427178,WINE,21
42729,LIQUOR,18
42734,WINE,19
427529,WINE,19
42784,KEGS,20
42792,BEER,13
42806,KEGS,16
42821,WINE,19
42824,KEGS,17
42829,BEER,14
42842,WINE,14
42849,WINE,15
42878,WINE,18
42888,BEER,8
428892,WINE,18
42897,KEGS,17
42902,KEGS,20
42915,WINE,20
429205,WINE,14
429384,WINE,15
42939,KEGS,17
429520,WINE,15
42956,BEER,8
42965,KEGS,17
42977,BEER,7
429858,WINE,20
42991,BEER,10
43000,KEGS,20
430790,WINE,16
43114,WINE,19
432997,WINE,18
433795,WINE,14
43425,LIQUOR,18
434566,WINE,14
434604,WINE,15
434671,WINE,18
43476,WINE,21
435066,WINE,15
435341,WINE,16
435430,WINE,18
438642,WINE,20
43606,WINE,20
436291,WINE,18
436810,WINE,18
437107,WINE,19
43810,WINE,16
440973,WINE,17
44241,WINE,20
44424,WINE,16
44557,WINE,20
44838,WINE,17
44960,WINE,20
45237,LIQUOR,20
45950,LIQUOR,17
45977,LIQUOR,20
46009,WINE,16
46440,WINE,21
46598,BEER,10
46729,WINE,17
46742,WINE,21
47085,WINE,20
47403,LIQUOR,11
47417,LIQUOR,16
47948,LIQUOR,15
48049,LIQUOR,12
48458,NON-ALCOHOL,7
48519,WINE,21
48525,WINE,19
48708,LIQUOR,17
48918,BEER,10
49020,WINE,16
49433,WINE,18
50038,BEER,10
50047,BEER,11
50072,BEER,7
50198,BEER,7
50223,BEER,9
50466,WINE,21
50467,WINE,18
50510,BEER,10
50517,KEGS,16
50558,BEER,7
50647,BEER,11
50653,BEER,12
50710,BEER,8
50720,BEER,13
50737,BEER,14
50882,KEGS,21
50886,KEGS,18
50890,KEGS,17
50897,BEER,13
50945,KEGS,21
50947,BEER,13
50967,KEGS,16
51014,BEER,13
51024,BEER,8
51029,BEER,12
51033,BEER,10
51041,BEER,9
51042,BEER,9
51044,BEER,12
51045,BEER,7
51046,BEER,10
51048,KEGS,15
51050,BEER,7
51053,BEER,8
51057,KEGS,18
51058,BEER,8
51060,BEER,9
51062,BEER,13
51063,BEER,10
51064,BEER,13
51065,BEER,14
51066,KEGS,20
51074,KEGS,16
51075,BEER,10
51076,BEER,14
51077,BEER,10
51079,BEER,13
51088,BEER,12
51089,BEER,14
51090,BEER,10
5223,KEGS,18
53007,WINE,21
55662,WINE,19
5606,BEER,14
59978,REF,5
60164,WINE,16
60165,BEER,11
60219,KEGS,21
60220,KEGS,19
60246,WINE,21
60248,WINE,21
60258,BEER,8
60276,KEGS,16
60330,BEER,12
60370,BEER,13
60373,BEER,13
60392,BEER,10
60393,KEGS,20
60432,BEER,13
60481,BEER,11
60487,WINE,16
60514,WINE,15
60550,BEER,9
60572,BEER,9
60644,BEER,10
60657,KEGS,18
60663,BEER,9
60717,KEGS,17
60732,WINE,20
60733,BEER,10
60739,WINE,14
60760,KEGS,15
60781,WINE,16
60801,BEER,12
60830,BEER,12
60836,BEER,11
60853,BEER,7
60872,KEGS,20
60927,KEGS,17
60931,BEER,14
61016,BEER,8
610192,BEER,7
61055,BEER,14
61064,LIQUOR,17
61079,KEGS,17
61081,WINE,16
61088,WINE,20
61091,WINE,21
61123,LIQUOR,13
61952,BEER,8
61955,KEGS,20
620774,WINE,16
62126,KEGS,18
62137,KEGS,20
62142,KEGS,17
62397,BEER,8
62461,KEGS,16
62476,BEER,13
62498,BEER,13
62523,BEER,12
62540,WINE,17
62543,BEER,9
62590,KEGS,21
62634,BEER,12
62712,WINE,19
62713,WINE,16
62714,WINE,20
62715,WINE,19
62718,BEER,10
62732,WINE,16
62734,WINE,18
62752,WINE,19
62781,BEER,8
62807,WINE,14
62907,KEGS,19
62935,WINE,18
62941,KEGS,21
63102,WINE,18
63126,BEER,8
63218,WINE,18
63219,WINE,17
63258,KEGS,16
63266,KEGS,17
63268,WINE,19
63275,KEGS,19
63276,KEGS,19
63286,KEGS,20
63288,KEGS,16
63289,KEGS,16
63291,BEER,7
63301,KEGS,15
63302,BEER,8
63319,WINE,18
63320,KEGS,15
63321,KEGS,18
63322,BEER,8
63326,KEGS,16
63327,BEER,9
63328,WINE,18
63329,WINE,20
63331,WINE,14
63332,BEER,13
63333,BEER,14
63334,KEGS,21
63338,KEGS,19
63340,BEER,7
63341,KEGS,21
63347,KEGS,16
63348,KEGS,19
63349,KEGS,15
63350,KEGS,17
63352,KEGS,18
63353,BEER,9
63354,BEER,14
63355,BEER,10
63356,BEER,9
63357,BEER,11
63358,BEER,7
63359,BEER,8
63360,KEGS,15
63361,BEER,13
63364,KEGS,21
63365,KEGS,18
63366,KEGS,19
63368,WINE,19
63369,BEER,14
63370,BEER,8
63371,BEER,14
63372,BEER,7
63373,BEER,12
63374,BEER,10
63376,KEGS,16
63381,BEER,14
63382,KEGS,16
63383,BEER,14
63384,BEER,10
63385,BEER,13
63386,BEER,7
63387,BEER,11
63388,BEER,11
63389,BEER,12
63390,BEER,12
63391,BEER,12
63392,BEER,7
63393,BEER,10
63394,BEER,13
63397,BEER,14
63398,KEGS,19
63399,KEGS,15
63400,BEER,7
63402,BEER,8
63403,KEGS,18
63404,BEER,8
63405,BEER,8
63406,BEER,9
63407,BEER,7
63408,BEER,11
63409,KEGS,18
63411,BEER,7
63412,BEER,14
63413,BEER,7
63414,BEER,7
63415,BEER,13
63418,BEER,8
63419,KEGS,17
63420,KEGS,19
63421,KEGS,15
63424,KEGS,19
63425,KEGS,18
63427,BEER,9
63429,BEER,8
63431,KEGS,16
63433,BEER,7
63434,BEER,9
63435,BEER,13
63436,KEGS,21
63437,BEER,13
63438,WINE,21
63439,WINE,16
63440,WINE,16
63442,BEER,9
63443,KEGS,17
63444,KEGS,16
63445,BEER,10
63447,WINE,20
63448,BEER,7
63449,KEGS,18
63453,KEGS,21
63454,KEGS,15
63455,KEGS,14
63457,KEGS,21
63458,KEGS,18
63460,WINE,19
63461,WINE,18
63462,WINE,21
63463,WINE,17
63464,BEER,10
63465,BEER,7
63466,BEER,12
63467,BEER,14
63468,BEER,14
63469,BEER,10
63470,BEER,11
63471,BEER,13
63476,BEER,14
63480,WINE,15
63481,KEGS,16
63482,KEGS,20
63483,KEGS,15
63484,KEGS,15
63485,KEGS,19
63500,WINE,19
63501,BEER,12
64327,WINE,16
64670,WINE,17
64882,LIQUOR,11
66168,WINE,19
67032,WINE,15
67385,WINE,21
70006,LIQUOR,11
70019,LIQUOR,12
70107,LIQUOR,12
70212,LIQUOR,20
70247,LIQUOR,11
70335,WINE,14
70468,LIQUOR,10
70780,LIQUOR,17
70894,LIQUOR,19
70930,LIQUOR,16
71277,WINE,19
71411,LIQUOR,13
71594,LIQUOR,14
71920,LIQUOR,10
71942,LIQUOR,11
72091,WINE,15
72247,LIQUOR,16
72327,LIQUOR,15
72441,LIQUOR,15
72501,LIQUOR,13
72576,LIQUOR,16
73104,LIQUOR,13
73163,LIQUOR,10
73512,WINE,14
73678,LIQUOR,14
73690,LIQUOR,17
73968,LIQUOR,18
74221,LIQUOR,19
74507,LIQUOR,19
74699,LIQUOR,15
74840,LIQUOR,17
75212,LIQUOR,19
76070,LIQUOR,17
77232,WINE,16
77329,LIQUOR,19
7765,KEGS,19
7773,BEER,8
78624,NON-ALCOHOL,10
80070,WINE,21
80546,WINE,16
80569,WINE,19
80653,WINE,16
80690,WINE,16
81038,WINE,17
81171,WINE,15
82014,WINE,15
82015,WINE,19
82059,WINE,18
82126,WINE,14
82660,WINE,16
82800,WINE,16
82892,WINE,17
83497,WINE,15
83628,WINE,16
83809,WINE,21
83975,WINE,16
84093,WINE,16
84262,WINE,15
84447,WINE,19
84533,WINE,21
84605,WINE,16
84613,WINE,20
85074,WINE,14
85076,WINE,21
85210,WINE,19
85221,WINE,15
86398,WINE,19
87550,WINE,21
88508,BEER,12
88565,BEER,12
90956,BEER,10
91197,BEER,10
91243,BEER,13
92177,BEER,11
92975,BEER,14
9474,BEER,14
9482,BEER,11
95192,KEGS,18
95230,BEER,12
95907,KEGS,15
96089,BEER,8
96126,KEGS,21
99490,KEGS,18
99990,BEER,11
100007,WINE,21
100011,WINE,15
100927,WINE,16
10201,BEER,11
104060,WINE,14
105392,WINE,16
10685,BEER,11
10782,BEER,12
10785,KEGS,15
10799,BEER,9
10833,KEGS,19
10863,LIQUOR,15
10874,LIQUOR,14
11047,BEER,14
11208,BEER,7
112526,WINE,15
11386,LIQUOR,13
11833,KEGS,15
119156,WINE,15
11919,KEGS,15
11926,BEER,11
1217,BEER,14
12525,BEER,8
12569,LIQUOR,12
12584,BEER,7
12615,WINE,18
127175,WINE,14
12733,KEGS,14
127388,WINE,18
128252,WINE,18
12838,BEER,13
12889,KEGS,19
12936,BEER,12
129712,WINE,15
133450,WINE,17
13790,WINE,18
137960,WINE,20
138541,WINE,20
139017,WINE,21
141410,WINE,19
142140,WINE,17
149403,WINE,17
150894,WINE,19
150916,WINE,20
152180,WINE,19
15571,LIQUOR,15
155900,WINE,14
156833,WINE,20
159107,WINE,18
159190,WINE,21
160806,WINE,21
162469,WINE,14
162477,WINE,17
166302,WINE,14
166320,WINE,21
166395,WINE,19
166409,WINE,17
166414,WINE,19
166433,LIQUOR,16
166436,WINE,16
166515,WINE,19
166517,WINE,16
166572,WINE,16
166581,LIQUOR,17
166593,WINE,20
166639,WINE,17
166643,LIQUOR,14
166646,WINE,20
166647,WINE,15
166648,WINE,18
166649,WINE,18
167258,WINE,18
168858,WINE,17
174831,WINE,20
178365,WINE,14
180998,WINE,15
22360,BEER,9
183210,WINE,18
193615,WINE,21
194409,WINE,18
198889,WINE,19
19975,BEER,9
20109,LIQUOR,19
202134,WINE,19
20770,LIQUOR,11
21768,WINE,18
22081,BEER,7
22281,BEER,7
22466,BEER,9
22633,BEER,7
22669,BEER,11
22718,BEER,10
22991,BEER,12
23051,WINE,19
23091,BEER,13
231901,WINE,19
231962,WINE,17
232056,WINE,14
232126,WINE,21
232212,WINE,17
232262,WINE,20
232396,WINE,16
232428,WINE,21
232446,WINE,17
232574,WINE,16
232798,WINE,17
232810,WINE,16
232878,WINE,19
233004,WINE,16
233032,WINE,17
233208,WINE,16
233224,WINE,17
233230,WINE,21
233312,WINE,21
233314,WINE,20
233610,WINE,20
233640,WINE,17
233642,WINE,18
233670,WINE,15
233702,WINE,20
233714,WINE,19
233724,WINE,17
233732,WINE,16
233810,WINE,21
233886,WINE,17
233900,WINE,14
233904,WINE,19
233970,WINE,16
23403,BEER,8
234120,WINE,21
234246,WINE,15
234268,WINE,21
234300,WINE,18
234638,WINE,20
234646,WINE,21
234704,WINE,15
234722,LIQUOR,18
234726,LIQUOR,13
234742,WINE,21
234866,LIQUOR,18
234884,WINE,17
234942,WINE,15
235050,WINE,18
235122,WINE,21
235204,WINE,16
235208,WINE,16
235300,WINE,19
235324,WINE,15
235328,WINE,20
235440,WINE,19
235446,WINE,20
235514,WINE,19
235576,WINE,14
235606,WINE,15
235610,WINE,21
235622,WINE,21
235638,WINE,21
235680,LIQUOR,17
235700,WINE,18
235716,WINE,21
23574,WINE,21
235770,WINE,17
235776,WINE,18
236008,WINE,18
236010,WINE,18
236026,WINE,16
236056,WINE,14
236058,WINE,15
236184,WINE,15
236210,WINE,19
236230,WINE,19
236250,WINE,19
236274,WINE,16
236306,WINE,16
236472,WINE,16
236512,WINE,16
236546,WINE,21
236618,WINE,18
236638,WINE,17
23666,KEGS,14
236696,WINE,16
236804,WINE,21
236852,WINE,14
236898,WINE,21
237034,WINE,15
237290,WINE,20
237314,WINE,14
237378,WINE,17
237394,WINE,14
237396,WINE,17
237430,WINE,17
237440,WINE,17
237442,WINE,21
237444,WINE,21
237476,WINE,20
237478,WINE,20
237480,LIQUOR,11
237496,WINE,14
237498,WINE,19
237520,WINE,18
237522,WINE,21
237524,WINE,18
237526,WINE,17
237528,WINE,14
237542,WINE,16
237544,WINE,19
237546,WINE,17
237548,WINE,21
237552,WINE,19
237554,WINE,14
237556,WINE,21
237558,WINE,18
237560,WINE,15
237562,WINE,16
237568,WINE,18
237570,WINE,16
237584,LIQUOR,20
237586,WINE,14
237588,WINE,17
237590,WINE,20
237594,WINE,18
237596,WINE,20
237598,WINE,17
237606,WINE,18
237608,WINE,19
237610,WINE,14
237612,WINE,15
237614,WINE,16
237616,WINE,16
237618,WINE,20
237620,WINE,14
237622,WINE,18
237636,WINE,14
237638,WINE,15
237640,WINE,15
237642,WINE,18
237644,WINE,16
237646,WINE,21
237648,WINE,21
237650,LIQUOR,13
237652,WINE,21
237654,WINE,19
237656,WINE,19
237658,WINE,18
237660,WINE,14
237662,WINE,16
237664,WINE,20
237666,WINE,18
237672,WINE,18
237674,WINE,15
237676,WINE,15
237678,WINE,15
237680,WINE,17
237682,LIQUOR,20
237684,LIQUOR,10
237686,LIQUOR,11
237688,LIQUOR,18
237690,LIQUOR,20
237692,LIQUOR,18
237694,LIQUOR,13
237696,LIQUOR,16
237698,WINE,18
237700,WINE,14
237702,WINE,20
237704,WINE,20
237706,WINE,16
237716,WINE,18
237718,WINE,14
237720,WINE,18
237722,WINE,15
237724,WINE,18
237726,WINE,15
237728,WINE,14
237730,WINE,18
237734,WINE,15
237736,WINE,14
237738,WINE,14
237740,WINE,21
237742,WINE,17
237744,WINE,14
237746,WINE,17
237748,WINE,20
237752,WINE,17
237754,WINE,16
237758,WINE,18
237760,WINE,21
237762,WINE,20
237774,LIQUOR,17
237778,LIQUOR,20
237786,WINE,21
239654,WINE,21
239664,WINE,20
239672,WINE,17
239704,LIQUOR,12
239736,WINE,18
239762,WINE,20
239768,WINE,19
239770,WINE,15
239772,WINE,19
239778,WINE,21
239780,WINE,21
239782,WINE,16
239790,WINE,20
240523,WINE,14
240526,WINE,14
240527,LIQUOR,19
240528,WINE,16
240530,WINE,14
240531,LIQUOR,19
240533,LIQUOR,11
240534,WINE,14
240535,WINE,19
24137,BEER,13
242001,WINE,17
242002,WINE,20
24448,BEER,7
24616,KEGS,16
24777,KEGS,21
24796,KEGS,18
24947,KEGS,18
25203,BEER,10
25284,BEER,8
25538,KEGS,21
25550,LIQUOR,11
25643,KEGS,20
25659,BEER,12
25661,KEGS,16
25670,BEER,12
26017,BEER,7
26037,BEER,9
26338,BEER,13
26393,BEER,12
26424,KEGS,21
26623,KEGS,15
26699,KEGS,17
2674,BEER,14
26847,KEGS,20
27015,KEGS,19
27365,KEGS,15
27635,KEGS,16
27678,KEGS,21
27773,KEGS,17
28511,BEER,8
28537,KEGS,17
28556,KEGS,14
28563,BEER,11
28646,KEGS,16
28670,KEGS,16
28741,BEER,9
29004,KEGS,16
29028,KEGS,18
29030,BEER,14
29043,BEER,10
29087,BEER,9
29100,KEGS,19
29118,KEGS,19
29191,KEGS,21
29281,BEER,10
29304,KEGS,17
29391,BEER,13
29436,BEER,12
29560,BEER,12
296908,WINE,18
29980,LIQUOR,19
300106,LIQUOR,16
300562,WINE,18
300634,WINE,19
300645,WINE,14
300879,WINE,19
300908,WINE,19
300985,WINE,20
301314,WINE,21
301570,WINE,14
301572,WINE,21
301788,WINE,21
301945,WINE,17
30251,BEER,7
304548,WINE,14
304580,WINE,16
304922,LIQUOR,16
305111,WINE,17
305172,WINE,15
305229,WINE,17
305318,WINE,15
305555,WINE,15
305923,WINE,18
306254,WINE,16
306284,LIQUOR,15
306762,WINE,17
307072,WINE,16
307330,WINE,18
307410,WINE,14
307523,WINE,18
307649,WINE,19
307818,WINE,14
307856,WINE,16
30794,KEGS,17
308007,WINE,17
308272,WINE,17
30837,BEER,7
308415,LIQUOR,18
308605,WINE,14
308779,WINE,17
309388,WINE,19
309762,WINE,16
309978,WINE,21
310056,WINE,21
310073,WINE,18
310086,WINE,15
310114,WINE,18
310512,WINE,18
310531,WINE,15
310649,WINE,16
310687,WINE,16
310767,WINE,19
310839,WINE,14
310855,WINE,20
311017,WINE,20
311105,WINE,20
311176,WINE,15
311247,WINE,18
311444,WINE,19
311492,WINE,15
311642,WINE,20
311684,WINE,16
311695,WINE,19
311748,WINE,20
31178,BEER,10
312860,WINE,18
311901,WINE,14
311916,WINE,16
311939,WINE,19
312048,WINE,17
312059,WINE,18
312109,WINE,20
312189,WINE,18
312225,WINE,20
312259,WINE,15
312279,WINE,15
312301,WINE,19
312329,WINE,17
312450,WINE,14
312520,WINE,18
312532,WINE,20
312578,WINE,20
312699,WINE,20
312765,WINE,19
312780,WINE,18
313090,WINE,18
313139,WINE,21
313202,WINE,15
313246,WINE,15
313265,WINE,21
313331,LIQUOR,19
313404,WINE,15
313419,WINE,16
313431,WINE,16
313441,WINE,18
313497,WINE,17
313499,WINE,20
313560,WINE,15
313598,WINE,15
313612,WINE,16
313616,WINE,16
313732,WINE,20
313823,WINE,21
313863,WINE,21
313886,WINE,17
314397,WINE,15
314413,WINE,21
314711,WINE,21
315301,WINE,17
315379,WINE,20
315537,WINE,21
315585,WINE,20
315874,WINE,21
315893,WINE,17
316091,WINE,16
316128,LIQUOR,20
316904,WINE,14
317066,WINE,16
317193,WINE,18
317375,WINE,15
317462,WINE,14
317943,WINE,21
318051,WINE,17
318145,WINE,19
318200,WINE,16
318349,WINE,19
318718,WINE,14
318756,WINE,14
318817,WINE,18
318884,WINE,18
318904,WINE,15
319057,WINE,14
319062,WINE,15
319129,WINE,14
319154,WINE,20
319470,WINE,21
319575,WINE,17
319694,WINE,19
319782,WINE,17
319947,WINE,14
319992,WINE,17
320093,WINE,14
320117,WINE,14
320119,WINE,20
320365,WINE,16
320561,LIQUOR,16
320691,WINE,16
320762,WINE,17
320864,WINE,15
321186,WINE,14
321318,WINE,18
321321,WINE,19
321326,WINE,18
321519,WINE,17
321740,WINE,16
321835,WINE,20
322146,WINE,15
322351,WINE,20
322497,WINE,16
322592,WINE,17
322899,WINE,17
323348,WINE,16
323636,WINE,19
323662,WINE,15
323667,WINE,16
323744,WINE,19
324399,WINE,15
324550,WINE,18
324593,LIQUOR,11
324613,WINE,18
324655,WINE,16
325112,WINE,18
325513,WINE,21
325579,WINE,16
325971,WINE,21
325997,WINE,17
326131,WINE,18
326142,WINE,20
238182,WINE,17
326422,LIQUOR,14
326460,WINE,19
326530,WINE,20
326608,WINE,19
32662,WINE,21
326659,WINE,20
326780,WINE,18
326866,WINE,14
326870,WINE,20
327013,WINE,17
327152,WINE,18
327253,WINE,15
327287,WINE,15
327291,WINE,15
327300,WINE,18
327386,WINE,16
327465,WINE,16
327676,WINE,18
327707,WINE,16
327793,WINE,15
327900,WINE,15
328389,WINE,19
328409,WINE,20
328463,WINE,20
328660,WINE,19
328855,WINE,20
328914,WINE,20
329049,LIQUOR,16
329070,WINE,15
329129,WINE,14
329299,WINE,18
